Virus Enters Upper Respiratory Tract,Upper Respiratory Tract epithelial infection,Infection of olfactory epithelium,Anosmia and/or aguesia,Alveolar epithelial infection,Alveolar endothelial infection,Viremia,Systemic immune/inflammatory response,Pulmonary capillary leakage,Dry cough,Productive cough
-1.514674,-0.988767,-0.266133,0.110011,0.039937,-0.946495,-0.516126,-0.649288,-0.731053,-1.018857,-0.371348
-0.184636,-0.257069,-0.055439,0.445101,-0.494666,0.153403,0.526249,-0.37719,0.020817,1.05897,0.509535
-1.581646,-0.921787,0.133622,-0.176,0.474142,-0.491966,0.525824,0.500692,0.025309,0.27182,0.241382
0.315683,0.954435,-0.291089,-0.03521,-1.072034,-0.573655,-0.783071,0.728003,0.023736,1.324888,-1.083629
-0.620552,-0.206888,-0.328022,-0.950078,0.918224,0.325789,0.745829,-0.611858,-0.911657,-0.629903,0.876593
0.32105,0.226117,0.430459,-0.364591,0.651932,-1.16605,-1.551104,-0.393144,-0.834174,-0.720998,0.79521
0.092441,0.570171,0.21291,0.254179,-1.017909,0.003105,-0.908142,0.711343,0.085327,0.569694,-0.162532
-0.886922,-0.112944,-0.540611,0.128167,-0.075311,0.172867,-0.438382,-0.000481,0.114201,-0.01241,0.153665
-0.353589,0.640659,1.084863,-0.365443,0.121126,-1.40545,0.05843,0.480968,-0.287032,0.63076,0.138541
-0.445613,-0.846579,-1.086545,-0.426338,0.156418,-0.381995,0.666512,-0.766816,-0.544066,-1.092846,0.62064
-0.480101,-0.744722,-0.000704,-0.997062,-0.586477,-0.886849,-0.794112,0.146747,-0.344922,-0.412945,-0.98592
0.162393,1.10109,0.639604,-0.162022,-1.74943,1.267268,0.280603,0.702077,0.944979,0.156853,-1.307618
-0.745983,-0.425721,0.362798,0.073078,-0.382674,0.594802,-0.463573,-0.730963,-0.916148,-0.819126,0.534017
-2.417698,-0.659048,-0.255244,0.052527,0.377334,-0.412314,0.773663,0.32309,-0.191232,0.447506,0.519921
-2.034,-1.227905,0.023491,0.119392,-0.868054,1.336336,0.039184,0.295623,0.336346,-0.07334,-0.167996
0.905108,0.501793,0.993283,1.305638,-0.8738,-0.523652,-0.542031,0.453531,-0.453572,0.418465,-0.682734
0.43186,0.42007,0.628667,0.860278,-0.346878,-0.274177,-0.11581,0.598658,0.802913,0.438534,-1.055355
-0.621385,-1.025034,-0.768539,-0.942068,0.941655,-0.131464,0.924857,-1.005296,-0.606207,-0.575149,0.38294
-0.255508,-0.063082,0.539675,0.899506,-0.935263,0.710065,0.773354,-1.296511,0.720662,0.216748,-0.87309
-0.295769,0.1244,-0.189109,-0.372881,-0.347147,-0.838227,-0.482744,0.372117,0.175641,0.098748,-0.111853
1.251709,0.380035,1.033227,0.087947,0.870753,-0.515152,0.625416,-0.118631,-0.736044,0.242084,1.413473
-1.259006,-0.812817,-1.150425,-1.242313,0.599436,-0.483089,-0.508982,-0.505898,-1.300673,-0.805436,0.448552
-1.271753,-0.572063,-0.919546,-1.02752,0.583573,-0.32592,0.405042,-0.817335,0.170677,-0.769231,0.068571
-0.049101,0.131753,0.398427,0.189101,-0.973348,0.239939,0.519582,0.709452,0.37607,-0.079739,-1.235751
-1.18954,0.563188,0.21329,-1.060859,-0.87897,0.300076,-0.243315,0.981891,1.065322,1.16871,-0.691123
-1.298386,-0.714961,-1.255431,-0.557543,-0.918132,-0.719986,0.076726,0.126734,0.787438,-0.307642,-0.988581
-1.477409,-1.047299,-0.342583,0.607296,-1.083264,0.741051,-1.055865,-0.255756,0.605338,-0.755225,-0.691986
-0.99728,0.236092,-0.669469,0.663477,-0.818981,-0.126469,-0.616293,0.695105,0.547849,0.050397,-0.554094
0.514543,0.475307,0.306333,0.74221,0.631262,-0.048216,0.179974,0.273222,0.55345,0.41749,-0.717738
-0.456779,0.219605,0.808356,-0.481865,0.731563,-0.611667,-0.647842,0.514797,0.471188,-0.629649,0.277307
0.710564,0.572016,0.46833,0.125938,-0.134438,-0.774438,-1.029454,1.21491,-0.03684,0.22904,0.670054
-0.1224,-0.411794,-0.619326,-1.258476,-0.407509,-0.72748,-0.362161,0.44169,0.674186,0.26093,-0.41549
-1.816351,-0.529207,0.250518,-0.671538,-0.738846,-1.017449,-0.756845,0.62504,0.028148,0.576282,-1.264445
1.564811,1.318109,0.003793,1.119106,-0.032589,0.290518,-0.589307,-0.261801,-0.195792,0.485045,0.364767
-0.261673,-0.302034,0.431621,-0.1487,-0.108742,0.315115,-0.226289,-0.271115,-0.968167,-1.205872,1.048222
-0.811174,-1.278391,-0.86196,0.082152,0.546793,-0.097311,-1.201908,-1.360161,-0.408041,-0.832097,1.902438
-0.083992,0.116487,0.226908,0.738882,-0.499622,0.54282,-0.025679,0.531109,0.422105,0.161624,-1.056146
-0.80862,-1.595132,0.394906,0.19002,-0.19504,0.518114,-0.628593,0.024358,-0.055842,-0.297439,0.049878
0.334574,0.345144,-0.433908,-0.97869,-0.189599,-0.406181,-0.60342,0.841013,-0.260761,1.066531,0.394289
-0.024354,-0.49313,-0.470365,-0.376804,0.037132,0.470889,0.332552,-0.337414,-0.143955,-0.724759,-0.554317
0.786138,-0.597759,-0.654586,1.124965,1.022533,-0.184861,1.243619,-0.309336,-0.529896,0.096075,0.784842
0.925382,1.450978,0.806349,0.211437,0.135307,-0.699663,-0.373294,0.711681,0.908841,1.606621,0.255382
0.08943,0.239308,-0.918273,0.469,0.469846,0.90817,-0.072818,-0.561085,-0.319596,-0.00847,0.459135
0.886711,-0.432805,0.458337,0.52588,1.224751,-0.97149,-1.007532,-0.170663,-0.841088,-0.352433,0.772675
-0.190467,0.666588,-0.020218,-1.000413,-0.197531,-0.958006,0.210851,-0.020068,-0.414485,-0.511739,-0.563623
-1.135103,-0.517519,-0.979666,-1.131016,1.150162,-1.150953,-0.080667,-0.471,-1.083672,-1.035843,1.221829
2.284502,1.470004,1.088075,0.812348,-0.219769,0.714084,0.591466,0.772799,1.186034,1.601097,-0.699499
-1.071556,-0.580863,-0.220907,0.299551,-0.758008,-0.52016,-0.751012,0.899929,1.072562,0.133713,-0.93776
0.696684,-0.096799,1.167515,-0.280671,0.081375,-1.0147,-0.559321,0.261262,-0.382511,-0.000172,0.440217
-1.222476,-0.674292,0.157167,-0.353643,0.842318,-1.412627,-1.008683,-0.187018,-0.842517,-0.125868,1.253917
-0.57338,0.785945,-0.838259,0.152791,-0.998393,0.590565,0.138648,0.713773,1.14679,0.549349,-0.911041
-0.314371,-0.184513,-0.226469,0.372318,-0.281775,0.75254,0.144819,-0.319432,0.825042,0.24494,-1.660765
0.112712,0.946689,-0.595763,-0.031748,-0.907548,-0.736948,-0.15585,0.151839,-0.726555,0.247106,-0.758466
-0.462333,0.552656,-0.539005,-0.298135,-0.805263,-0.662354,-0.597339,0.771556,-0.80524,-0.969041,0.341076
-2.252043,-0.468871,0.200456,0.490481,0.543186,-0.330913,0.63999,0.063116,0.015471,-0.915533,1.465863
-0.231422,-0.491018,0.080077,0.083613,-0.44632,-0.778189,-0.034462,0.270364,0.356962,-0.739806,-0.68743
0.219976,0.157202,1.013987,-0.275799,-0.659988,1.045416,0.151193,-0.327907,0.904219,-0.758832,-0.813213
0.557474,-0.30606,-0.411118,-0.265374,0.733591,-0.21879,-0.960894,-0.196745,-0.473842,-1.153901,1.010007
0.019148,0.506569,-0.139077,-0.062472,0.145885,0.19601,1.081467,-0.375154,-0.943797,0.27013,0.357969
-1.100905,-0.046667,-0.891799,0.013835,-0.670798,0.882869,-0.883248,-0.273317,-0.132078,-0.713292,0.990215
-1.298576,-0.898201,0.259619,-0.124526,0.648182,-0.273055,-0.434446,-1.311145,-0.451279,-0.011958,-0.514118
-1.154562,-0.504068,0.638228,1.157599,0.164575,0.662745,-0.434126,-0.730404,0.131566,-0.523734,-0.499126
-1.264459,-0.422759,-0.353231,0.792068,-0.807517,0.426604,-1.22227,0.316894,-0.27509,-0.590959,-0.749114
0.042193,-0.18177,0.645496,0.563257,0.433619,0.646683,0.701991,-0.547007,0.759718,-0.143905,0.765986
-1.033112,-0.997528,0.381166,-0.515498,-0.399518,-0.26724,-0.491944,-0.407845,0.890152,-0.658265,-0.419168
0.229438,0.278035,-0.331615,-0.680723,-0.010876,-0.882325,0.678957,0.422033,0.606839,0.794998,-0.037411
-0.033937,0.378237,0.571948,0.612447,0.721629,-0.612546,1.045561,0.707475,-0.26452,-0.465212,1.400234
-0.930331,-0.305159,-0.372066,-0.158676,0.445344,0.503866,0.801335,-0.244907,0.834829,-0.821729,-0.502444
0.340751,-1.191685,-1.00551,-0.459761,-0.10515,0.409765,-0.733808,0.198448,0.788159,-0.099347,0.04186
1.397714,1.002405,-0.175507,-0.219238,0.448786,0.523182,0.456134,0.265593,-0.198146,0.520221,0.439906
-0.337989,0.412743,-0.746631,0.532125,-1.29789,0.162982,-0.363697,0.983336,0.983673,0.077878,-0.646417
1.178808,0.646109,0.623167,-0.702965,0.141745,-1.155529,0.122333,0.276531,-0.350194,-0.058484,-0.550752
0.642521,1.177518,-0.573392,0.265371,-0.407244,1.144735,0.358633,1.058302,-0.264102,1.056353,0.289842
-0.767553,0.420418,-1.359606,-1.076647,-0.762789,0.617609,-0.312535,0.546796,0.897495,0.11196,-1.262588
0.03736,-0.508547,0.855142,0.787364,0.233865,1.044844,0.155567,0.649757,0.660129,0.022995,-0.013937
-0.767337,-0.347673,1.098728,0.799089,0.18411,0.647392,0.742447,-0.145998,0.598625,0.774372,-0.460814
-1.705667,-0.616837,-0.191434,-0.246429,-0.439677,0.3397,-0.649877,1.173487,1.048353,-0.834704,-0.422731
0.252247,0.039186,0.777596,0.787861,-0.202544,0.48684,-0.930883,0.441449,-0.093236,0.383248,0.686607
1.285808,0.92334,0.817943,0.375304,-0.454454,0.655484,0.074028,-0.014095,0.55414,-0.487238,-1.052724
-0.476353,0.553024,-0.185204,-0.48216,-0.021528,0.458664,0.895985,-0.770164,0.146053,0.873435,0.800057
1.481663,0.298083,0.513546,0.077754,-0.046492,-1.467133,0.008489,0.211694,-0.746754,1.00823,1.356868
-1.286945,-0.464183,-0.321246,0.725793,1.449901,-1.126091,0.813983,-0.419294,-1.4009,-0.913905,0.637339
0.855643,0.797259,0.347586,0.641259,-0.779499,-0.740277,-0.134858,0.663845,0.422612,0.893678,-1.458833
0.800934,-0.667031,-1.207989,-0.098872,0.359475,0.836217,-0.107775,-0.080917,0.123972,-0.339635,0.547902
-0.614236,-0.128562,0.494086,-0.084615,-1.654752,0.503285,-0.104159,1.247696,1.135366,0.299597,-0.600443
0.399895,0.64738,-0.609395,0.186516,-0.925723,-0.275697,-0.85962,0.421182,0.777231,-0.455349,-0.904679
0.084535,-0.114733,-0.562442,-0.307561,0.049095,-1.187766,-0.450097,0.157792,-0.565693,0.813994,-0.026746
-0.555414,-0.631973,-0.607577,-0.962945,-0.103743,-0.242027,-0.638908,0.912772,-0.814533,-0.885386,0.583664
