Virus Enters Upper Respiratory Tract,Upper Respiratory Tract epithelial infection,Infection of olfactory epithelium,Anosmia and/or aguesia,Alveolar epithelial infection,Alveolar endothelial infection,Viremia,Systemic immune/inflammatory response,Pulmonary capillary leakage,Dry cough,Productive cough
1.53986,0.608959,-0.223911,-0.958815,-0.036262,-0.648194,-0.758631,-0.06336,-0.729914,-0.953356,-1.632543
-2.229935,-1.021582,-0.499526,0.809626,0.874806,-0.158,0.200939,0.09088,1.223002,0.208963,1.494212
-0.185972,0.212724,-1.021048,-0.605948,-0.352768,-0.984604,-0.264614,0.424418,-0.646246,-1.227286,-0.401328
0.015789,0.503897,0.117824,0.139863,0.889916,1.134938,0.665795,-1.02961,0.665202,-0.119812,0.131341
0.854691,-1.045524,1.092053,0.630957,0.007827,-0.066073,-0.833511,0.311073,0.474779,-0.205665,-0.229873
1.244797,0.602169,1.253135,-0.6152,-0.50735,-0.009617,-1.012004,0.21041,-1.35233,-0.97622,-0.450258
-0.96783,0.634858,-0.179058,-0.30987,0.436016,-0.770915,-0.720581,-0.431277,-0.24438,-0.624305,0.240084
0.106515,-1.053867,0.289047,0.098876,-0.160988,0.034795,-0.537493,-0.331935,-0.426047,0.639235,-0.037782
1.704308,0.294547,-0.009414,0.310322,-0.823274,1.258765,-1.106759,0.790131,-0.459963,-0.613755,-0.774292
0.963839,0.203294,-0.90336,0.981473,-0.382373,0.416891,0.532803,0.581499,-0.830659,-1.520582,-0.393851
-0.744714,-1.249883,0.198712,0.278044,0.818214,-0.731305,-0.437744,-0.430889,-0.426328,-0.05802,0.273893
1.831621,1.530593,1.240969,-0.969437,-1.159389,-0.170736,0.351446,0.600932,-0.188457,-0.986655,-0.597219
-0.056454,0.32474,-0.838496,1.355174,-0.942021,0.671143,-0.477918,1.07746,-0.504305,0.333164,-0.673501
0.866711,0.768452,-0.847542,1.097365,-0.279324,0.415575,0.137138,0.911886,-0.674506,-0.116614,0.285812
0.537326,1.139498,0.975168,0.084069,0.624264,-0.151348,1.513385,0.877127,-0.348106,-0.21551,-0.491556
0.398404,0.744588,-0.039309,0.257109,-1.171514,0.330712,-0.252492,0.50943,-0.611021,0.809657,-0.304553
0.039902,0.752921,0.047141,1.02491,-0.98305,0.736868,0.246831,0.608768,-0.602069,-0.020385,0.283661
-0.435013,0.013422,0.788059,-0.366832,-1.031536,0.096441,-0.14906,0.924437,-0.82028,-0.96019,-0.3769
1.619454,-0.086382,-0.164407,1.087265,0.007022,-0.987883,-0.081417,-1.136123,-0.976112,-0.162478,-0.527947
0.858858,0.830864,-1.055533,0.169739,-0.340184,0.367711,0.445247,1.293666,0.118918,1.053932,0.352262
1.5283,-0.062431,-0.897072,0.663684,-0.274435,-0.224392,-0.531783,0.495778,-0.07747,0.729503,-0.3311
0.235034,0.3669,0.258324,0.76431,0.425557,-0.659479,0.775319,0.033008,-0.089002,-1.564108,0.218876
-0.955813,1.09477,0.371863,-1.343397,-0.44273,-0.302403,-0.677595,0.869438,-0.843125,-0.667956,-0.417497
0.020678,-0.586883,-0.652378,1.080699,0.753144,-0.133401,-0.617761,-0.325731,0.571481,0.39036,0.923067
-0.115898,-0.199744,0.150074,0.360576,-0.365597,-0.494941,-0.05664,-0.013583,-0.419656,0.628386,0.21114
0.482931,-0.224414,-0.037015,0.836577,-0.832521,0.887184,-0.08067,0.372563,-0.285334,-0.336002,-0.532685
-1.457323,-1.082592,-0.30611,-0.265162,0.077346,0.743077,-0.123354,0.126,-0.524116,1.333515,0.12909
-1.419562,-0.563299,-0.21946,0.247011,1.094593,-0.710601,0.070026,-0.727816,0.969228,0.880381,1.381669
-1.559756,-1.30225,-0.475177,0.734854,0.860844,-1.175782,-0.588551,-0.550088,0.382358,0.445428,0.79829
0.651364,-0.500991,-0.803622,-0.011505,-0.223193,-0.388927,-0.414359,0.046938,-0.217991,-0.702779,-0.736904
-0.127089,0.015192,-0.657611,-0.237325,0.537818,0.527633,1.141177,-0.81078,0.30761,0.091127,0.306993
0.546357,1.031269,0.075055,-0.193097,-0.984084,0.543719,0.622356,-0.624452,0.114061,-1.391909,0.272703
-1.209276,1.091451,0.172403,-0.025804,0.420505,0.319539,0.690682,-1.254196,-0.079183,-1.109039,-0.123419
-0.103365,-0.516618,-0.410809,-0.002414,0.030905,0.484624,-0.482874,0.022535,0.799237,1.23374,-0.59879
-1.225331,0.574203,0.585516,0.163261,0.408837,0.466162,0.518504,-0.085862,0.859523,-0.282151,0.110295
-0.334133,-0.600578,0.332979,0.485386,0.13821,-0.054982,-1.713329,0.051634,-0.090064,-0.003914,0.393198
1.14136,1.542036,0.093667,-0.823321,-0.154207,1.55298,1.201179,0.71551,0.256917,-0.86814,0.670689
0.464526,-0.094708,-0.322411,-0.615782,-1.514869,0.585881,-0.638938,-0.049588,-0.32995,0.032908,-0.503799
-1.216044,-0.648263,0.229696,-0.836672,0.752299,1.256702,0.375803,-1.197683,0.856718,-0.633202,0.916665
-0.405549,0.917801,0.990327,-0.433454,-0.931988,0.338612,1.026019,1.250848,-0.163337,-0.327795,0.162841
0.256619,0.979688,1.476924,-1.096825,-0.987993,-0.091447,-0.08304,0.570447,-1.060378,0.739377,-1.48785
-0.419872,0.166505,0.172061,1.13549,-0.271975,1.007096,0.046519,-0.762602,0.477193,-1.030491,0.742695
-0.150547,0.340223,1.220039,-1.056541,0.272632,-0.298044,0.433353,0.882093,0.527821,-0.197929,-0.768287
0.398335,-0.662524,0.437672,-1.093292,0.78541,0.661803,-0.289358,-0.351662,0.874671,-0.047199,0.280803
-0.461287,-0.874634,-1.295952,0.351339,0.326215,-0.020793,-0.769175,0.639322,-0.200881,0.286603,-0.032554
-0.419596,0.78248,-0.179232,0.543461,-0.172223,-0.216509,-0.506893,1.215415,-0.932997,-0.277021,-0.198139
-1.787416,-0.545081,0.911117,0.682343,0.567129,-0.978821,-0.305762,-0.134012,0.698887,0.875468,1.322647
1.452287,0.841658,-0.302534,0.104568,-0.850226,0.693526,-0.156696,0.833052,-0.886874,-0.99002,-0.960769
0.202605,0.023512,0.45614,-0.62905,-0.058624,1.575549,0.428915,-0.010828,0.531596,-0.016943,0.24354
-0.263444,-1.140632,-1.071972,0.706336,0.018086,0.671567,-0.290909,-1.073958,1.365238,1.480583,0.528859
0.63012,0.158068,-0.37867,-0.153704,-1.135653,0.094597,-0.625768,0.73381,-0.595407,-0.527307,-1.087886
0.81545,0.582726,0.483452,0.065806,0.568221,1.043884,1.026586,-0.492902,-0.002676,-0.299682,1.322005
-0.779849,-0.964191,0.51078,0.723679,0.562181,-0.164324,-0.026407,-0.827177,-0.136085,1.279234,0.642171
-0.534509,0.077916,-0.519541,0.684134,0.717924,-0.925453,1.274399,-0.040976,0.00336,-0.598056,0.598243
-0.548673,-0.848764,-1.137983,0.891199,0.868062,-0.929056,-0.132377,-0.224309,0.039571,-0.294485,0.067863
0.826096,0.712886,0.927126,-0.523762,-0.717848,1.150934,1.082477,-0.476125,0.391408,-1.134391,-1.224892
-0.100132,-0.887123,-0.259975,0.330646,0.081087,-1.331285,0.519208,-0.055923,-0.077806,-0.300869,-0.661893
1.061907,0.290488,0.350798,0.048433,-0.802479,-0.595792,-0.298785,0.813139,-0.739493,0.964933,-0.142345
-0.594326,-0.390439,-0.216341,-0.93115,0.859784,-1.237309,0.332703,0.0438,-0.44739,-0.151836,0.795266
0.481443,0.699843,-0.133013,0.672074,-0.291243,-0.333409,0.766018,-0.039249,-0.11,-0.553994,0.176779
-0.904497,-0.542114,-0.675317,0.720534,-0.124718,0.772647,0.264568,0.121816,0.000366,-0.160517,1.067652
0.239417,1.124787,-0.893086,0.412965,0.481273,-0.576541,0.021804,0.463434,0.864702,-0.900123,0.908939
-0.139936,0.871495,1.180911,-0.625398,-0.333717,-1.03599,-0.117818,0.861224,0.868873,0.170217,0.835178
-0.533082,0.279329,-0.692644,-0.084328,-0.229834,-0.123645,0.33443,-0.185736,0.880987,0.465243,0.514701
-0.795083,0.265689,0.963322,0.474506,0.798039,1.193945,0.194093,-0.402028,1.14832,0.510345,0.352807
-1.265758,-0.561906,0.794094,-0.351044,0.975073,-0.20678,0.495423,-0.60799,1.040605,0.874528,0.540476
0.097238,-0.00862,0.675439,-0.070184,0.051773,-0.33358,-1.020044,1.073763,0.109396,-0.775007,-0.002791
1.264923,0.785346,1.221405,-0.995696,-0.576043,0.873915,1.249771,0.251405,1.01545,0.969891,0.221137
1.578946,0.700829,0.515203,-0.172179,-1.459113,0.977442,-0.360951,-0.12113,0.044231,0.774982,-0.731814
-0.445009,-0.885338,0.797745,-0.501537,0.648907,-0.5429,0.677057,-1.067368,-0.623724,-1.144163,0.727279
-0.846151,-0.868429,-1.122673,0.606382,0.356026,-0.274949,-0.887575,-1.045529,0.681661,0.818125,0.447325
0.780647,0.984926,0.604458,-0.516496,0.809309,1.151761,1.228456,-0.389683,0.199746,-0.167575,-0.283028
-0.127151,0.155769,-0.680688,0.2715,-0.10277,0.715816,0.926786,-0.252705,0.024368,-0.302732,0.564832
0.49253,-0.304042,-0.194832,-0.471533,0.029942,0.821048,0.588642,-0.773842,0.725876,-0.98489,0.880088
0.26756,1.221552,-0.642652,-0.255535,0.83981,-1.289975,1.463311,-0.501704,-1.049773,-0.619278,0.033614
1.092548,-0.205234,0.046963,0.036631,0.700326,-0.220427,0.304224,-0.191785,0.463947,1.188835,0.740776
-0.65513,-0.030143,0.353245,-0.021504,-0.23581,-1.211593,-0.314087,-0.288174,0.923884,0.533074,0.905427
-0.104542,0.972112,-0.337356,0.963736,-1.438613,0.697675,-1.12116,0.762591,-0.258213,-0.291263,-1.495697
-2.40019,-0.216286,0.136374,0.534644,0.407967,1.004244,0.212549,-1.32822,0.747288,0.453663,0.440103
0.116016,0.397983,0.660508,-0.965226,-1.079564,0.31185,0.270184,0.31301,-1.34082,-0.000379,-0.714408
0.136606,-0.92203,-0.971569,0.90181,0.293953,-0.961126,-1.35089,0.616536,-0.984863,-0.306793,-0.989407
-0.748653,0.585533,0.980882,-0.9709,0.448786,-0.478986,0.744229,-0.331821,-0.662894,-0.057997,0.194386
-0.446177,0.130521,0.227464,-0.225058,0.779026,-0.428124,0.65106,-0.162314,0.848711,0.734359,0.4706
-1.73133,0.162145,-0.953338,-0.76061,1.264044,-1.101207,0.370257,-1.645517,0.067421,-0.432734,0.633624
-1.069336,-0.884536,1.121216,-1.148557,0.527377,-0.646522,-0.425664,-0.942573,0.560456,-0.122626,-0.347208
1.521,0.321481,-1.133734,0.59825,-1.399309,0.068137,-0.196063,0.127454,-0.293019,-0.60673,-0.857028
-2.069739,-0.658047,-0.269105,0.14332,0.890245,-0.343925,-0.521916,0.53227,-0.198421,1.12504,0.321664
0.363929,0.532897,0.778751,0.231124,0.649023,-1.266263,0.403392,0.437825,0.188664,-0.641262,0.095561
1.046083,-0.54846,0.792295,-0.123401,-0.90039,0.268749,-0.67809,-0.441397,-0.496164,0.868247,-0.28279
0.14912,0.152657,0.921815,-0.663106,0.2969,0.513706,1.041552,-0.173438,0.699669,0.333926,0.546274
-0.241734,-0.913651,-0.738598,0.176986,-0.078963,1.319169,-0.426579,-0.858414,1.098741,0.309267,5.2e-05
0.161046,-0.917039,-0.632969,0.750458,-0.398471,-0.80069,0.040212,0.113009,-0.956341,-0.145105,-0.694901
-0.251384,-0.33619,0.525712,-0.257631,0.802219,0.047393,-1.040298,-0.257705,0.331639,0.295597,-0.394776
-1.429513,-1.238516,1.20703,-0.970921,1.456139,-1.318469,-0.157361,-1.114838,-0.401565,0.069092,0.83691
-1.473294,-1.005886,0.795627,0.057787,1.366235,-0.189913,0.988652,-0.598509,0.797472,1.110854,0.99267
-0.92125,-0.290829,-0.967965,1.213709,0.335202,-0.227466,-0.307402,-0.172742,-0.159428,0.708856,0.778164
0.486632,0.720012,1.185038,-0.927622,0.834382,0.11585,-0.268599,0.405045,0.523893,0.038662,0.788787
0.765681,0.46147,-0.159941,-0.004609,-0.213201,-0.690038,0.312769,0.616636,-0.182434,-0.4967,-0.961593
-0.574159,0.24308,-0.537175,0.551152,-0.297408,0.083099,-0.258191,0.786488,0.081854,1.130543,0.175791
1.241948,0.523406,0.991521,-0.210598,-0.012648,1.123589,0.680686,-0.13118,-0.811254,-0.558101,0.433041
0.302516,-0.247592,-1.49109,0.358263,-0.860807,1.044881,-0.966364,-0.383691,-0.062064,1.062131,-0.544645
-1.72163,-1.35673,0.303061,-0.352924,1.149264,0.363882,0.144356,-0.594577,0.798956,-0.958855,-0.271794
-1.068601,0.25254,-0.458238,0.64902,0.013025,0.779285,0.450385,-0.661993,1.031124,0.276857,0.817102
-0.447231,-0.039919,-0.721888,0.591177,0.172007,1.363573,-0.211385,0.182679,-0.113405,-0.216115,-0.575424
0.370633,0.384633,0.528994,-0.6207,-0.052264,-0.145652,0.591027,0.298534,-0.722711,-0.901985,-0.159643
-1.092297,-1.075239,-0.546321,0.811248,1.251838,-0.548515,0.010738,-0.57673,0.827495,1.141309,-0.114622
0.946046,0.109306,0.673879,-1.126779,-0.84964,0.438033,-1.14277,0.946982,-0.242436,-0.243684,-1.308719
-0.749732,-0.529991,-0.050875,-0.584424,0.772712,0.412141,1.1113,-0.571368,0.05678,-0.280359,0.87126
-1.174886,-0.599254,0.091543,0.56511,1.187698,-0.302466,0.018301,-0.152746,-0.275926,0.131638,0.369421
1.943896,0.895582,0.621872,0.154489,-1.045165,0.085552,1.074675,0.581441,-0.276959,0.384423,-0.799956
1.363144,0.310946,-0.617015,-0.081913,0.341313,0.744372,0.514755,-1.071113,0.409563,-1.185582,0.632572
0.017668,0.655204,0.274447,0.176608,-0.395505,0.443577,0.172241,0.298073,-0.339291,-0.546827,-0.474352
0.805485,0.858034,-0.421923,-0.351717,0.135381,-1.185807,-0.045693,0.013483,-0.829174,-0.436188,-0.278654
-1.498246,-0.580303,-1.483541,-0.060593,0.762304,-0.374212,-0.172424,-0.151615,0.787764,0.82228,0.856234
0.101218,0.450741,0.15751,0.512551,-0.498804,1.008507,-0.434222,0.133158,-0.042113,-0.05861,-1.472381
0.565935,0.909559,-0.151865,-0.506306,-0.313646,0.370966,1.226904,0.498827,-0.364243,0.65844,0.07692
-0.540611,-0.374344,-0.852036,0.262127,0.153821,-0.022179,0.227184,-0.968454,0.872121,1.171692,-0.747651
-0.884743,-0.146271,0.176371,-0.964528,-0.047936,0.240723,1.2241,-0.668835,0.440519,1.172419,0.401271
-0.112109,-1.26228,-0.331846,-0.17749,1.498041,-1.000892,0.381676,-0.841107,-0.483222,0.619856,1.179688
0.223445,-1.308031,-0.810841,0.167741,0.786674,-0.456006,0.015549,-0.284133,-0.242778,0.136306,-0.533219
1.028742,1.036349,1.019685,-0.244304,-1.159279,0.270144,-0.76127,1.037721,-0.787358,-0.447121,-0.304171
-0.831979,-0.631783,-0.981331,0.337135,0.083715,-1.021364,-0.263526,0.735888,-0.054638,0.280083,-0.368904
-0.157113,-0.219104,0.146748,0.363351,-0.165611,0.52851,-0.37365,0.415688,-1.271859,1.042549,0.316329
2.306938,0.173339,1.806716,-0.092646,0.083523,-0.089338,0.934611,0.210672,-0.569205,-1.038789,0.535153
0.18636,0.11366,-1.167936,-0.645764,-0.134897,-0.481405,-0.609703,0.84704,-0.937543,-1.186787,-0.397142
-0.451918,-1.165206,-0.923433,0.155363,1.062658,-0.468956,1.160751,-1.416821,0.794281,0.329294,-1.096614
0.043322,0.179303,0.68047,0.920043,-0.26644,-0.567287,0.934592,1.205091,-0.159696,0.339544,-0.088256
-0.374472,-1.16224,-0.38775,-0.107371,0.569766,-0.876339,-1.042834,-0.688294,-0.10631,0.822765,0.141174
-0.240329,0.328536,0.823589,-0.795849,-0.453074,0.447571,-0.826796,0.233085,-0.811674,0.241785,-0.795807
2.009922,0.884486,-0.371898,0.375219,-0.577743,0.819847,0.428273,0.663793,-0.313044,-0.873026,1.40983
2.253331,0.786411,-0.09123,0.49482,-0.872864,1.606854,0.413962,-0.197933,-0.159117,-1.15284,-0.376282
0.43403,-0.51728,-0.493941,0.854348,-0.225433,-0.431656,-0.966227,0.121333,-0.502138,-0.725946,-1.027566
0.949671,1.170771,-0.534453,-0.62824,-0.667961,0.698382,0.787717,0.957733,-0.972085,-0.766278,-0.007228
-0.075393,-0.233824,-0.622734,-0.068766,-0.449427,0.42525,-0.559946,0.676963,-0.119392,-0.800847,-0.800574
2.117407,0.916051,-0.784075,-1.740734,-1.063382,0.102735,-0.463483,1.155995,-0.189669,0.569283,-0.574938
-1.875303,-1.0714,-1.132102,0.382726,0.519112,-1.233285,-0.95073,0.45343,-0.683751,1.133663,-0.441846
-0.826472,-0.751474,0.41161,0.763587,0.325435,-0.302595,-0.422735,-0.350279,0.132413,0.000625,-0.213658
0.046048,-0.006654,0.230286,-0.17603,-0.183945,0.461019,-0.462844,1.228609,-0.364259,-0.150367,-0.487295
-0.671472,0.924456,-0.134903,-0.258129,0.465903,-1.416257,0.000493,0.812052,-0.507371,-0.539621,0.232237
-0.594176,0.033693,-0.100615,-0.266317,1.122273,0.0698,-0.094478,-0.909456,0.852659,0.375149,0.846171
0.749096,0.930071,-0.065011,1.015491,-1.373026,0.582584,0.268907,0.583383,-0.545405,0.563141,-0.370144
-0.624592,-0.996854,0.38171,0.311697,0.802646,-0.502021,-1.252831,-0.223213,0.087719,0.806673,0.947069
1.360415,1.154818,0.876864,-0.354725,-0.84834,-0.013579,0.071088,0.183467,-0.305616,-0.83413,0.278588
0.599466,-0.010499,-0.716022,0.484084,0.048923,-0.746068,-0.976088,-0.742127,0.495418,0.193576,-0.563926
-0.229008,-1.371242,0.454191,-0.354539,-0.471787,-0.608722,-0.412023,-1.240591,0.024931,-0.327286,0.513328
-1.063084,-0.656954,0.085798,-1.138092,0.704094,-0.168591,0.438454,-0.051561,0.166735,-0.363895,-1.369796
-0.270044,1.134237,0.01454,-1.372941,0.323381,-0.412376,-0.074333,0.938553,-0.155507,-0.839641,0.250108
0.34165,0.344813,1.046459,-0.01455,1.232479,-0.999922,0.906446,-1.330563,1.184839,-0.151082,0.95592
-2.261435,-0.431716,-0.554165,-0.285965,0.745746,-0.497928,0.284213,-0.760608,-0.467019,-0.16829,1.038655
0.323873,-1.584149,0.140762,1.11108,0.398835,-0.599627,0.133706,-1.028383,0.269502,0.565101,0.184862
0.78071,-0.044057,-0.714415,0.357448,-1.087053,0.962876,-0.431235,0.675429,-1.059278,0.212443,0.002393
0.762681,0.758319,0.656596,-0.672193,-0.703486,0.814241,0.568381,1.05355,0.356299,-0.416994,-1.185344
-0.199735,0.129924,-0.629473,0.619121,0.459976,1.398609,0.570577,-0.57266,0.365992,0.617603,0.211021
0.951891,0.460207,-0.558046,0.510101,-1.212716,-0.108817,-0.920302,0.446331,-0.957024,0.064105,-1.453633
-0.225142,0.244569,0.733496,-0.056714,-0.434828,0.636242,-0.012688,0.512993,-0.631962,-0.781093,0.520992
1.898301,1.147029,-0.601662,-0.796075,-1.358267,-0.075256,-0.202747,0.778171,-0.444387,0.020851,-0.428713
0.705093,0.659226,0.500509,-0.436847,-1.162552,1.103157,-0.252662,0.314738,-0.066825,-0.604606,-0.504767
1.148546,1.429149,0.06125,-0.980648,-1.570112,0.492,0.19993,1.54044,-0.791326,-0.768979,-0.662366
-1.192539,-0.948512,-0.316087,-0.36291,0.121362,-0.298047,-1.01595,-0.538464,-0.008292,0.743919,1.686008
-0.975072,-1.048593,0.995743,-0.073469,0.642292,1.118016,0.239935,-0.416936,1.279584,-0.131483,-0.439667
-0.042901,0.299735,0.120726,-0.53927,-0.28011,0.230483,0.542442,-0.116862,0.5744,0.53413,0.51515
-1.3875,-1.140507,-0.870539,0.646333,0.784006,-0.437085,0.886905,-0.793769,0.462008,0.950437,0.8595
-1.415403,-0.38089,0.188371,0.264081,0.222881,-0.029128,0.340653,0.13378,0.039914,-0.293779,1.491206
-0.352793,-0.687525,-0.273638,-1.410967,-0.432453,-0.756315,-1.213189,1.107768,-1.02491,-0.559942,-0.504916
-0.593979,-0.583884,0.256484,0.411525,0.43641,-0.076396,-1.255708,0.495765,-0.483397,-0.552882,-0.017722
0.92251,0.214929,0.263818,-0.148118,-1.111078,1.062787,0.565048,-0.360042,0.354961,0.696989,0.304536
-0.671811,-1.250922,-0.007499,-0.100819,0.89477,0.317951,-0.061249,-0.921096,0.761517,0.529322,0.528787
1.142716,0.830437,-0.021421,-1.079961,0.124777,-0.423973,-0.00964,0.210996,-0.39639,-0.393247,-0.033864
0.521084,0.348977,1.321143,-0.561416,0.092667,-0.86899,1.150913,0.798086,0.369644,-1.458651,1.098973
0.057008,0.464363,0.604512,1.163089,0.447907,-0.142537,0.493874,0.262432,-0.167002,-0.610048,-0.355728
2.385142,0.774852,0.492319,-0.720367,-0.652121,0.746943,0.490377,-0.048945,-0.209546,-1.383321,-0.316034
-1.394753,-0.267731,-0.249002,-0.233994,0.749588,-0.571649,-0.187162,-0.264454,0.955847,0.462538,0.667526
0.100635,-0.171056,-0.001817,0.324531,0.273883,-0.704346,0.317701,-0.5617,1.159983,0.553247,-0.301153
-0.735015,-0.31047,0.733708,-1.411684,1.196016,-0.778329,-0.06713,-0.457302,0.240988,1.099355,0.348655
0.929546,1.49234,0.318087,1.023724,-0.192022,-0.688988,1.012855,0.456505,-0.139795,-0.733678,1.00408
-1.349595,-0.415707,-0.352566,0.946677,0.358403,0.450358,-0.479874,0.170542,0.066605,-1.02046,-0.977566
0.415103,0.000852,1.227746,-0.845513,-0.997073,0.89469,-0.884639,-0.717015,0.391273,-0.427568,-1.468976
0.598564,-0.087045,0.757291,0.35794,0.533099,-1.547896,-0.610758,0.149603,-0.46497,-0.060829,0.576881
0.144556,0.153064,-0.262933,-0.081804,1.494165,-0.886606,0.670891,-0.771463,0.256358,1.003718,0.19163
-0.486415,0.302,-0.677474,0.203317,0.105939,-0.415001,-0.110492,0.451393,-0.214637,-0.84482,-0.879221
-1.058506,-0.61569,-0.475579,0.318855,-0.043668,-0.236312,-0.38471,-0.598363,-0.175651,0.248014,-0.614791
-1.256578,-1.1461,-0.215134,0.995655,0.950243,0.401587,-0.158313,-0.309392,0.255322,0.625405,-0.213187
-1.830455,-0.677079,-0.549577,0.756248,0.719921,-0.7164,0.498421,-0.742698,0.472937,-0.401819,0.011259
1.238043,0.284276,0.562788,0.767468,-0.365109,0.508293,0.050579,-0.30047,-0.137942,-1.400028,0.594298
-0.249635,0.937964,0.224252,0.638492,-1.052238,0.791748,0.13045,0.547922,-0.81526,-1.575731,-0.628463
-0.435448,-0.582978,0.442304,0.162739,0.918496,-0.124159,-0.020991,-0.911191,0.425861,-0.91028,-0.392864
0.458178,0.207344,0.644529,-0.533872,-0.835491,0.821548,-0.462046,-0.583588,0.899036,0.337213,0.806662
1.1587,-0.449487,0.29867,0.309236,-0.667189,-0.461408,-0.506567,0.111551,-0.003597,-0.973892,-0.411989
1.132393,0.706128,-0.255396,-0.507341,0.527599,0.347991,0.902511,0.281952,0.932706,0.798399,-0.674286
-1.242481,-0.221447,-0.548889,0.373402,0.314854,-0.427615,0.613468,-0.907945,0.34656,-1.093799,0.2716
-0.281735,-0.478481,-1.35097,1.090657,1.370438,-0.358887,1.043958,-1.243493,0.317169,0.829742,-0.885978
0.016659,-0.920819,0.71715,-1.218243,-0.037688,-0.201579,0.325227,-0.568997,0.109631,-0.028176,-0.886331
-0.382542,-0.8453,-1.120738,0.24347,-0.083556,-0.050785,0.061499,-0.174144,0.606695,0.679316,1.250111
1.286535,0.042129,0.463459,-1.226458,0.68785,-0.426633,0.806708,-0.3122,1.138234,0.931718,0.706509
-0.390843,-0.786886,-1.574518,0.164216,0.496036,-0.964674,-0.909818,-0.354394,-0.94554,0.093295,-0.40816
1.046937,1.445954,-0.319833,0.163621,-1.979518,0.900909,0.68313,1.386666,-1.371578,-0.965821,-1.164978
-1.822967,0.022485,-1.054846,0.895311,-0.156332,0.183845,0.339465,1.037991,-0.508964,-0.902961,0.310333
-1.389764,0.114368,-1.638872,0.966806,0.540826,-0.352274,-0.023929,0.022514,1.003517,0.734749,0.591485
-0.134816,0.184842,-0.125448,-0.789414,-0.307794,-0.744836,-0.114399,-0.598289,-0.914049,0.44899,-0.549507
-1.038789,-0.541678,-0.41473,-0.906984,-0.258695,-0.762977,-0.656435,1.046988,-0.813541,0.363774,-1.374322
0.537304,-0.176276,-0.733065,0.994966,-0.178886,0.397681,-0.072967,-0.320555,0.561582,-0.31825,0.675927
-0.150708,0.204794,0.268608,-0.648575,-0.123765,0.837066,-0.186961,-1.350959,0.674662,-0.859165,0.486969
0.489337,0.567491,0.224345,-0.16135,-0.777636,0.854478,-1.035355,0.298715,-0.258888,-0.469318,-0.377592
0.080236,-0.319345,0.496942,-0.395856,1.396945,-0.672934,1.100779,-1.579527,1.346291,1.0242,0.622994
1.277472,0.729396,-1.21394,0.502576,-0.848312,0.645649,0.716411,0.622485,0.393034,-0.74928,-0.22188
2.120561,0.130562,0.641584,-1.045969,-1.3868,0.855,-0.455806,0.732566,-0.901242,-0.451512,-0.820303
-0.061435,-0.252604,-1.050688,-0.822827,0.410679,0.257684,0.180006,-0.713745,0.325296,-0.056769,1.052804
